 INFO | ✅ Đã lưu Device IDs!
 INFO | Kết nối đến WebSocket URI: wss://50.118.166.30?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJicm93c2VySWQiOiI4YWRkNGY1Yi1kNWZkLTQ5NmUtODA5NS0yNmYyMDA4MzRiNWEiLCJ1c2VyQWdlbnQiOiJNb3ppbGxhLzUuMCAoV2luZG93cyBOVCAxMC4wOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTMyLjAuMC4wIFNhZmFyaS81MzcuMzYgT1BSLzExNy4wLjAuMCIsInVzZXJJZCI6IjY4YzIxOWFkLTQ1OTEtNDg1Zi1hMGY1LTI4N2UzNTgzZjIxYiIsImRldmljZVR5cGUiOiJleHRlbnNpb24iLCJ2ZXJzaW9uIjoiNS4xLjEiLCJleHRlbnNpb25JZCI6ImxrYm5maWFqam1iaG5mbGVkaHBoaW9pbnBpY2tva2RpIiwiaXNzIjoiZGlyZWN0b3Itc2VydmVyIiwic3ViIjoic0haUWg1VnR2STBGMHkxIiwiYXVkIjpbIjE3Ny45My4xMC4xODQiXSwiZXhwIjoxNzUzODc4MzIyLCJuYmYiOjE3NTM4NzgyNjIsImlhdCI6MTc1Mzg3ODI2MiwianRpIjoiTkV6cEcyZ294Umgza2Z4MTNhMzEyIn0.1BueV9pkokYaZreurVzRepcA1Oaka7shMKogL5_muI2i_DNv-pGy0f0O5cFE93IK05udSxpHOzc04FzrlRVLxCrRdomc0umUyYuvgf0JUxszP0n1_7zQfKh6XBMKa3Fb33CzjBladBqV2-uSAo4oqPNoeByo3v_xd-vNaNqjsVRh9F-w7sNkgsnYuK60kyE3zkRfmhKZgJz6ya2_2E63OqsY1xr3OL0NnnkAebcnlBoALQsR0LIIMAmu3lPcE18j487b8Vy6NJHN7jGsl2Xbv32W2Mj0eo7gzuBWI_s8Bo2dSWAyr15R6lf1Dk9TJ9veA_h4wOU4TKjsWPMetaPJjQ
 INFO | 🖥️ Device ID: f362df99-d8d5-486b-998c-885d035be5c4
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://128.140.113.110:8081: 403, message='Forbidden', url='http://128.140.113.110:8081'
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://128.140.113.110:8081 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: ebcc81fb-d3d6-4034-aa7f-478a480c8691
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://67.43.236.19:5421: Cannot connect to host 67.43.236.19:5421 ssl:<ssl.SSLContext object at 0x0000017AF98240E0> [Connect call failed ('67.43.236.19', 5421)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://67.43.236.19:5421 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: c6bdb43f-3293-4e1b-b17f-26e9f3c78e8f
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://67.43.236.21:25043: Cannot connect to host 67.43.236.21:25043 ssl:<ssl.SSLContext object at 0x0000017AF98247A0> [Connect call failed ('67.43.236.21', 25043)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://67.43.236.21:25043 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: d75fef6a-9075-4de3-9372-2be6cc214b69
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://72.10.160.170:14185: Cannot connect to host 72.10.160.170:14185 ssl:<ssl.SSLContext object at 0x0000017AF9824D40> [Connect call failed ('72.10.160.170', 14185)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://72.10.160.170:14185 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 5625b0a9-946a-4dcc-b227-f77159f61c93
 ERROR | Check-in thất bại: Mã trạng thái 403
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy socks5://212.47.227.134:16379 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: d4ed0954-81d7-470d-9d82-54897d262134
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://72.10.160.94:23871: Cannot connect to host 72.10.160.94:23871 ssl:<ssl.SSLContext object at 0x0000017AF98252E0> [Connect call failed ('72.10.160.94', 23871)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://72.10.160.94:23871 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 679beb56-e644-48ab-8248-3f51237737bb
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://72.10.160.90:3641: Cannot connect to host 72.10.160.90:3641 ssl:<ssl.SSLContext object at 0x0000017AF98251C0> [Connect call failed ('72.10.160.90', 3641)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://72.10.160.90:3641 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: d28a8393-3c25-491b-842a-d67f06141b4e
 ERROR | Check-in thất bại: Mã trạng thái 429
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://113.160.132.195:8080 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 374b31ea-bf35-421c-b64a-c92e50a91c77
 INFO | 📥 Nhận thông điệp: {'id': 'xfI', 'action': 'PONG'}
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://72.10.160.91:8643: Cannot connect to host 72.10.160.91:8643 ssl:<ssl.SSLContext object at 0x0000017AF98248C0> [Connect call failed ('72.10.160.91', 8643)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://72.10.160.91:8643 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 1ce878a7-ebf3-4327-ae84-f56719c75cc3
 ERROR | Check-in thất bại: Mã trạng thái 503
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy socks5://66.42.224.229:41679 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: df36c304-23b8-40bb-adca-037c4d2f73d0
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://103.242.104.133:3128: Cannot connect to host 103.242.104.133:3128 ssl:<ssl.SSLContext object at 0x0000017AF8764E60> [Connect call failed ('103.242.104.133', 3128)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://103.242.104.133:3128 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 42b2ba5f-c1ea-422b-a866-e254ddbb5b34
 ERROR | Lỗi khi gửi yêu cầu POST với proxy socks4://27.147.244.93:10888: [WinError 10054] An existing connection was forcibly closed by the remote host
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy socks4://27.147.244.93:10888 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: bb92fe22-18e5-4ece-b953-c404c984faa5
 ERROR | Check-in thất bại: Mã trạng thái 403
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy socks5://37.18.73.60:5566 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 679beb56-e644-48ab-8248-3f51237737bb
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://62.133.60.126:24558: Cannot connect to host 62.133.60.126:24558 ssl:<ssl.SSLContext object at 0x0000017AF8764B00> [Connect call failed ('62.133.60.126', 24558)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://62.133.60.126:24558 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 960eb5e9-2391-4a63-9fe1-6709beab5689
 ERROR | 🚫 Lỗi với proxy socks5://72.214.108.67:4145: server rejected WebSocket connection: HTTP 502
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://72.10.164.178:10779: Cannot connect to host 72.10.164.178:10779 ssl:<ssl.SSLContext object at 0x0000017AF87656D0> [Connect call failed ('72.10.164.178', 10779)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://72.10.164.178:10779 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: b4af41fa-719f-42c1-b8c1-8783ecfd9851
 ERROR | Lỗi khi gửi yêu cầu POST với proxy socks5://2.63.188.78:1080: [Errno 10061] Couldn't connect to proxy 2.63.188.78:1080 [Connect call failed ('2.63.188.78', 1080)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy socks5://2.63.188.78:1080 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 1e968a95-283b-482a-b2bf-025770206622
 INFO | 📥 Nhận thông điệp: {'id': 'RM3', 'action': 'PONG'}
 ERROR | Lỗi khi gửi yêu cầu POST với proxy socks4://74.119.144.60:4145: [WinError 10054] An existing connection was forcibly closed by the remote host
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy socks4://74.119.144.60:4145 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: b4af41fa-719f-42c1-b8c1-8783ecfd9851
 ERROR | Check-in thất bại: Mã trạng thái 403
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://135.181.113.216:16379 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 6ef38a83-dfa1-4235-9702-f270f99ebc08
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://72.10.160.92:22225: Cannot connect to host 72.10.160.92:22225 ssl:<ssl.SSLContext object at 0x0000017AF8765D90> [Connect call failed ('72.10.160.92', 22225)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://72.10.160.92:22225 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: ebcc81fb-d3d6-4034-aa7f-478a480c8691
 ERROR | Check-in thất bại: Mã trạng thái 403
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy socks5://212.47.253.40:16379 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 7239e1fb-2e96-4fbb-a1da-11296c06318d
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://72.10.160.90:12601: Cannot connect to host 72.10.160.90:12601 ssl:<ssl.SSLContext object at 0x0000017AF9824DD0> [Connect call failed ('72.10.160.90', 12601)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://72.10.160.90:12601 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 5625b0a9-946a-4dcc-b227-f77159f61c93
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://103.186.90.132:3125: Cannot connect to host 103.186.90.132:3125 ssl:<ssl.SSLContext object at 0x0000017AF864FE30> [Connect call failed ('103.186.90.132', 3125)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://103.186.90.132:3125 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: df36c304-23b8-40bb-adca-037c4d2f73d0
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://72.10.160.93:5809: Cannot connect to host 72.10.160.93:5809 ssl:<ssl.SSLContext object at 0x0000017AF9824950> [Connect call failed ('72.10.160.93', 5809)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://72.10.160.93:5809 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 1ce878a7-ebf3-4327-ae84-f56719c75cc3
 ERROR | Check-in thất bại: Mã trạng thái 403
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy socks5://51.15.205.29:16379 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 6d0c5ef8-1588-4368-9d78-c660db300f03
 INFO | Kết nối đến WebSocket URI: wss://50.118.167.124?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJicm93c2VySWQiOiJiYzU3NDU1Zi1mZTljLTRlOGQtYmU0OS04M2YzMDIyYWFlOTMiLCJ1c2VyQWdlbnQiOiJNb3ppbGxhLzUuMCAoV2luZG93cyBOVCAxMC4wOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTMyLjAuMC4wIFNhZmFyaS81MzcuMzYgT1BSLzExNy4wLjAuMCIsInVzZXJJZCI6IjY4YzIxOWFkLTQ1OTEtNDg1Zi1hMGY1LTI4N2UzNTgzZjIxYiIsImRldmljZVR5cGUiOiJleHRlbnNpb24iLCJ2ZXJzaW9uIjoiNS4xLjEiLCJleHRlbnNpb25JZCI6ImxrYm5maWFqam1iaG5mbGVkaHBoaW9pbnBpY2tva2RpIiwiaXNzIjoiZGlyZWN0b3Itc2VydmVyIiwic3ViIjoiQWdINDZmRGxRZ1FhMTh1IiwiYXVkIjpbIjIwMi4xNTQuMTkuOCJdLCJleHAiOjE3NTM4NzgzMjcsIm5iZiI6MTc1Mzg3ODI2NywiaWF0IjoxNzUzODc4MjY3LCJqdGkiOiJ2T19pS09BUVVRWWNWOTZYYmtPcFoifQ.rKTVBp0i_2CsYk6OLZ3Y9j-y3dYcPYNcEl-JsaV6Ll2KfCZenF49Amk3gySJOfJIWVEmqT0UyLgGu0sSVII7J8dCmVtUrZJCpTqo15DTgEymSYdPtfRsPCrUB97rIkDutZJhkFKklL-a8r1_p0ble6uaG4BBRa0ZGS5GWA3o2MXPQT-f5yrOQDPklVq_3l11frLKGubqAqS8kGYCNcYSaZhdR08cqMaEJLueirygEYfX7Lnlb0LiZsVBbTUUeEEZi7ZlwC6_e-Ep1EBc8zABvtNBf7HHjx4Y2jgLTNhdF8B_mxLTpyjO_VzjDayLo7-W1_iPFWSAM6g-67qFB8UDpA
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://72.10.160.94:16219: Cannot connect to host 72.10.160.94:16219 ssl:<ssl.SSLContext object at 0x0000017AF864F5C0> [Connect call failed ('72.10.160.94', 16219)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://72.10.160.94:16219 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 679beb56-e644-48ab-8248-3f51237737bb
 ERROR | Lỗi khi gửi yêu cầu POST với proxy socks5://1.12.73.178:1080: [Errno 10060] Couldn't connect to proxy 1.12.73.178:1080 [Connect call failed ('1.12.73.178', 1080)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy socks5://1.12.73.178:1080 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 0ff912d0-c2da-4dcb-bb8b-269dccf3c9ab
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://49.157.62.205:8181: Cannot connect to host 49.157.62.205:8181 ssl:<ssl.SSLContext object at 0x0000017AF87664E0> [Connect call failed ('49.157.62.205', 8181)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://49.157.62.205:8181 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 6d0c5ef8-1588-4368-9d78-c660db300f03
 INFO | Kết nối đến WebSocket URI: wss://50.118.166.209?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJicm93c2VySWQiOiI1YjZmOTcwMS00NDE0LTQ0MGMtYjBjZS1jZmZlODZmZTgwMzgiLCJ1c2VyQWdlbnQiOiJNb3ppbGxhLzUuMCAoV2luZG93cyBOVCAxMC4wOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTMyLjAuMC4wIFNhZmFyaS81MzcuMzYgT1BSLzExNy4wLjAuMCIsInVzZXJJZCI6IjY4YzIxOWFkLTQ1OTEtNDg1Zi1hMGY1LTI4N2UzNTgzZjIxYiIsImRldmljZVR5cGUiOiJleHRlbnNpb24iLCJ2ZXJzaW9uIjoiNS4xLjEiLCJleHRlbnNpb25JZCI6ImxrYm5maWFqam1iaG5mbGVkaHBoaW9pbnBpY2tva2RpIiwiaXNzIjoiZGlyZWN0b3Itc2VydmVyIiwic3ViIjoiaUc1UGF6OXAzVENwWXh5IiwiYXVkIjpbIjcyLjIxNC4xMDguNjciXSwiZXhwIjoxNzUzODc4MzMyLCJuYmYiOjE3NTM4NzgyNzIsImlhdCI6MTc1Mzg3ODI3MiwianRpIjoidWNqRFZrTXVFQXl5ald3Q1lPUk1JIn0.nNrllwWedcnLVWts_KvgUJYepBPtkmJMld-YgRvnCvEVAgOVYxQTlFtrDwfjy7h2ezaCsIThxx2A9WWzSOPWfs1dvfFyOMZsFqxJJR2RbrzU5OMuuZZo6KhK-ZgVqyzDUS_wxeicu-i1CinW7z0xsRztEQVEOtFCBLagxabMI7k587vmhTjKWXauHydfPKCx5OSIwnFIM_Iibp2mxrVM7JT4c3lBeFkPRJoLA6j9DIYaQlYFm-jI9i0EHsUyoygbdqZ9HAspEkf8GCRYcKALFIowbZXE-mj_2EKx7GAugd5utOUxZzU7yuZ8_py2PdHdDAV0w1Os1egxAG9LNM6xCg
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://117.54.114.35:80: Server disconnected
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://117.54.114.35:80 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: b4af41fa-719f-42c1-b8c1-8783ecfd9851
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://41.65.46.178:1976: Cannot connect to host 41.65.46.178:1976 ssl:<ssl.SSLContext object at 0x0000017AF9825520> [Connect call failed ('41.65.46.178', 1976)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://41.65.46.178:1976 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: e6eb51df-6f88-4fa5-a382-f6e879b7b8b6
 ERROR | Lỗi khi gửi yêu cầu POST với proxy socks5://223.25.109.146:1080: [Errno 10061] Couldn't connect to proxy 223.25.109.146:1080 [Connect call failed ('223.25.109.146', 1080)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy socks5://223.25.109.146:1080 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: b4af41fa-719f-42c1-b8c1-8783ecfd9851
 INFO | Kết nối đến WebSocket URI: wss://50.118.167.193?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJicm93c2VySWQiOiI2NzliZWI1Ni1lNjQ0LTQ4YWItODI0OC0zZjUxMjM3NzM3YmIiLCJ1c2VyQWdlbnQiOiJNb3ppbGxhLzUuMCAoV2luZG93cyBOVCAxMC4wOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTMyLjAuMC4wIFNhZmFyaS81MzcuMzYgT1BSLzExNy4wLjAuMCIsInVzZXJJZCI6IjY4YzIxOWFkLTQ1OTEtNDg1Zi1hMGY1LTI4N2UzNTgzZjIxYiIsImRldmljZVR5cGUiOiJleHRlbnNpb24iLCJ2ZXJzaW9uIjoiNS4xLjEiLCJleHRlbnNpb25JZCI6ImxrYm5maWFqam1iaG5mbGVkaHBoaW9pbnBpY2tva2RpIiwiaXNzIjoiZGlyZWN0b3Itc2VydmVyIiwic3ViIjoiUThxaWhKQkR4TVZWRzd3IiwiYXVkIjpbIjE5Mi4xNDAuOTMuNiJdLCJleHAiOjE3NTM4NzgzMzYsIm5iZiI6MTc1Mzg3ODI3NiwiaWF0IjoxNzUzODc4Mjc2LCJqdGkiOiJWblVMSnFQaFpkNGhFYkdRVG5EelgifQ.QzdURzfpYixJ1m_o76GQtthQ6o5BDVcfZd3KRt7Kr4Pdv8hv17AElG4b6mGpuG88mKcA-pGpR7c1_OVHFMBBCEnCGp0-nlo8fCUXNohtT9kzL5d4DDK75-2JG7jNXSNcKUgqQ_oZvJY7GvY3qI1yce1Ob_C8yqQc5OldI-kL0kMeoZiuG-1brmKEo-uMZoGCzRUpgqPBWRHeq3_YTRbfFgDY7gW5bxca-23jYTdrY-qXWNvPusl9XgbwOR-3fOODHocmNqDgGOzfj0z91I4Y6jgwQiuqnGxycD-fUS_TG8qJIDUFMWF44HvaJpmRqTvdTs4PcioceNQdL_Go7lHU1w
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://72.10.160.170:8121: Cannot connect to host 72.10.160.170:8121 ssl:<ssl.SSLContext object at 0x0000017AF98255B0> [Connect call failed ('72.10.160.170', 8121)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://72.10.160.170:8121 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: e6eb51df-6f88-4fa5-a382-f6e879b7b8b6
 ERROR | 🚫 Lỗi với proxy socks5://72.214.108.67:4145: server rejected WebSocket connection: HTTP 502
 ERROR | Lỗi khi gửi yêu cầu POST với proxy socks5://39.102.209.128:80: [Errno 10060] Couldn't connect to proxy 39.102.209.128:80 [Connect call failed ('39.102.209.128', 80)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy socks5://39.102.209.128:80 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 0f981d62-e9a9-4d69-bfb5-31a760a67b1b
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://185.132.133.91:80: Cannot connect to host 185.132.133.91:80 ssl:<ssl.SSLContext object at 0x0000017AF864D6D0> [Connect call failed ('185.132.133.91', 80)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://185.132.133.91:80 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 677109e0-f086-4746-9400-01f5e267581f
 ERROR | Lỗi khi gửi yêu cầu POST với proxy socks5://47.116.181.146:5060: [Errno 10060] Couldn't connect to proxy 47.116.181.146:5060 [Connect call failed ('47.116.181.146', 5060)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy socks5://47.116.181.146:5060 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 896a52e1-eefd-437a-bbbb-65f91bd10415
 ERROR | Lỗi khi gửi yêu cầu POST với proxy socks5://47.91.109.17:9200: [Errno 10060] Couldn't connect to proxy 47.91.109.17:9200 [Connect call failed ('47.91.109.17', 9200)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy socks5://47.91.109.17:9200 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 76d83a43-a9ca-4982-9085-f2ee0166bb3e
 ERROR | Lỗi khi gửi yêu cầu POST với proxy socks5://47.251.73.54:8834: [Errno 10060] Couldn't connect to proxy 47.251.73.54:8834 [Connect call failed ('47.251.73.54', 8834)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy socks5://47.251.73.54:8834 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: d4b59fcc-fa4a-4766-824c-bc8843c95da7
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://120.29.124.131:8080: Cannot connect to host 120.29.124.131:8080 ssl:<ssl.SSLContext object at 0x0000017AF864E0F0> [Connect call failed ('120.29.124.131', 8080)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://120.29.124.131:8080 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 5068602d-335a-4983-b470-8fb513006cb8
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://43.135.36.240:80: 400, message='Bad Request', url='http://43.135.36.240'
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://43.135.36.240:80 thất bại; xóa và xoay vòng.
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://27.74.247.173:8080: Cannot connect to host 27.74.247.173:8080 ssl:<ssl.SSLContext object at 0x0000017AF864E210> [Connect call failed ('27.74.247.173', 8080)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 INFO | 🖥️ Device ID: 76d83a43-a9ca-4982-9085-f2ee0166bb3e
 ERROR | Proxy http://27.74.247.173:8080 thất bại; xóa và xoay vòng.
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://157.66.251.227:8080: Cannot connect to host 157.66.251.227:8080 ssl:<ssl.SSLContext object at 0x0000017AF864E330> [Connect call failed ('157.66.251.227', 8080)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 INFO | 🖥️ Device ID: f4821202-7700-4fd6-8896-b2f9c53736ba
 ERROR | Proxy http://157.66.251.227:8080 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 68fe9015-752c-4564-92c4-4bbb09bbc256
 INFO | Kết nối đến WebSocket URI: wss://50.118.167.32?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJicm93c2VySWQiOiJkZmMxZDkwOS0wNzUxLTRiMWQtYjg0MS1hNDBhYWFmM2IwMWYiLCJ1c2VyQWdlbnQiOiJNb3ppbGxhLzUuMCAoV2luZG93cyBOVCAxMC4wOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTMyLjAuMC4wIFNhZmFyaS81MzcuMzYgT1BSLzExNy4wLjAuMCIsInVzZXJJZCI6IjY4YzIxOWFkLTQ1OTEtNDg1Zi1hMGY1LTI4N2UzNTgzZjIxYiIsImRldmljZVR5cGUiOiJleHRlbnNpb24iLCJ2ZXJzaW9uIjoiNS4xLjEiLCJleHRlbnNpb25JZCI6ImxrYm5maWFqam1iaG5mbGVkaHBoaW9pbnBpY2tva2RpIiwiaXNzIjoiZGlyZWN0b3Itc2VydmVyIiwic3ViIjoiY2RYbHlGbGpMQjdaWG1xIiwiYXVkIjpbIjE4OS43My41My45NCJdLCJleHAiOjE3NTM4NzgzMzgsIm5iZiI6MTc1Mzg3ODI3OCwiaWF0IjoxNzUzODc4Mjc4LCJqdGkiOiJYV0pWMWZZMnlfV0p0VDVLM0JPaU8ifQ.Me57b9RmRvb3MibBdR0h5LvQ4loYGtm2fhRcPimKyoiI0XkZWBI3g1N99fQY1ZZE9bCAk5KXwrmVd4gwwYXHYKDbFFksQPFT-3XTqp7GZB_XJq3o1KzIT2hBhVvTYF1h8j6AusmGOQo_c3Ge8lOHRM2vCHXZxisoLG-BkiIIigM92R02a4evYo3VZRnO7lo3Lz38OYS4RsBfsvAHq_fyLV9Saa-9z6jMe8PJysst-Nb6lAQgrSj2eHy3OKcpanPaTDj7JtIKGglQEpGnI8oTqB4ELysB95cxa75rsDNH4DOKnzqatJc2NdVXS-sMltm0HzALhtCM5Ne4-j5zalLIMg
